instant,dateday,season,year,month,hour,holiday,weekday,workingday,weather_situation,temp,atemp,humidity,windspeed,casual,registered,total,time_of_day
13106,2012-07-05,Fall,1,Jul,6,0,Thu,1,Clear/Partly Cloudy,0.72,0.6667,0.58,0.0,3,130,133,Morning
13107,2012-07-05,Fall,1,Jul,7,0,Thu,1,Clear/Partly Cloudy,0.76,0.697,0.55,0.0,27,316,343,Morning
13108,2012-07-05,Fall,1,Jul,8,0,Thu,1,Clear/Partly Cloudy,0.8,0.7424,0.49,0.1343,36,514,550,Afternoon
13109,2012-07-05,Fall,1,Jul,9,0,Thu,1,Clear/Partly Cloudy,0.84,0.7879,0.49,0.2985,47,246,293,Afternoon
13110,2012-07-05,Fall,1,Jul,10,0,Thu,1,Clear/Partly Cloudy,0.86,0.7879,0.44,0.3582,69,117,186,Afternoon
13111,2012-07-05,Fall,1,Jul,11,0,Thu,1,Clear/Partly Cloudy,0.9,0.8182,0.35,0.2985,107,137,244,Afternoon
13112,2012-07-05,Fall,1,Jul,12,0,Thu,1,Clear/Partly Cloudy,0.9,0.8182,0.35,0.3582,88,188,276,Afternoon
13113,2012-07-05,Fall,1,Jul,13,0,Thu,1,Clear/Partly Cloudy,0.92,0.8333,0.33,0.2239,129,181,310,Afternoon
13114,2012-07-05,Fall,1,Jul,14,0,Thu,1,Clear/Partly Cloudy,0.92,0.8333,0.33,0.3284,87,154,241,Afternoon
13115,2012-07-05,Fall,1,Jul,15,0,Thu,1,Clear/Partly Cloudy,0.92,0.8333,0.33,0.3582,71,183,254,Afternoon
13116,2012-07-05,Fall,1,Jul,16,0,Thu,1,Clear/Partly Cloudy,0.92,0.8333,0.33,0.2537,109,324,433,Night
13117,2012-07-05,Fall,1,Jul,17,0,Thu,1,Clear/Partly Cloudy,0.92,0.8485,0.35,0.1642,114,575,689,Night
13118,2012-07-05,Fall,1,Jul,18,0,Thu,1,Misty/Cloudy,0.9,0.8333,0.39,0.3284,96,511,607,Night
13119,2012-07-05,Fall,1,Jul,19,0,Thu,1,Misty/Cloudy,0.88,0.803,0.39,0.2537,128,375,503,Night
13120,2012-07-05,Fall,1,Jul,20,0,Thu,1,Misty/Cloudy,0.86,0.7879,0.41,0.2239,78,243,321,Night
13121,2012-07-05,Fall,1,Jul,21,0,Thu,1,Clear/Partly Cloudy,0.84,0.7727,0.47,0.194,91,232,323,Night
13122,2012-07-05,Fall,1,Jul,22,0,Thu,1,Clear/Partly Cloudy,0.82,0.803,0.59,0.1343,63,162,225,Night
13123,2012-07-05,Fall,1,Jul,23,0,Thu,1,Clear/Partly Cloudy,0.8,0.7576,0.55,0.1642,32,99,131,Night
13124,2012-07-06,Fall,1,Jul,0,0,Fri,1,Clear/Partly Cloudy,0.78,0.7424,0.62,0.1343,39,63,102,Morning
13125,2012-07-06,Fall,1,Jul,1,0,Fri,1,Clear/Partly Cloudy,0.78,0.7273,0.55,0.2239,7,22,29,Morning
13126,2012-07-06,Fall,1,Jul,2,0,Fri,1,Clear/Partly Cloudy,0.76,0.7121,0.62,0.1343,4,13,17,Morning
13127,2012-07-06,Fall,1,Jul,3,0,Fri,1,Misty/Cloudy,0.74,0.697,0.7,0.194,1,6,7,Morning
13128,2012-07-06,Fall,1,Jul,4,0,Fri,1,Clear/Partly Cloudy,0.74,0.697,0.66,0.2239,2,4,6,Morning
13129,2012-07-06,Fall,1,Jul,5,0,Fri,1,Clear/Partly Cloudy,0.74,0.697,0.66,0.194,4,31,35,Morning
13130,2012-07-06,Fall,1,Jul,6,0,Fri,1,Clear/Partly Cloudy,0.74,0.697,0.66,0.194,4,127,131,Morning
13131,2012-07-06,Fall,1,Jul,7,0,Fri,1,Clear/Partly Cloudy,0.78,0.697,0.46,0.1343,20,333,353,Morning
13132,2012-07-06,Fall,1,Jul,8,0,Fri,1,Clear/Partly Cloudy,0.8,0.7121,0.41,0.1642,28,557,585,Afternoon
13133,2012-07-06,Fall,1,Jul,9,0,Fri,1,Clear/Partly Cloudy,0.82,0.7273,0.36,0.1343,55,249,304,Afternoon
13134,2012-07-06,Fall,1,Jul,10,0,Fri,1,Clear/Partly Cloudy,0.86,0.7424,0.3,0.0,80,130,210,Afternoon
13135,2012-07-06,Fall,1,Jul,11,0,Fri,1,Clear/Partly Cloudy,0.84,0.7273,0.32,0.0896,92,141,233,Afternoon
13136,2012-07-06,Fall,1,Jul,12,0,Fri,1,Clear/Partly Cloudy,0.88,0.7576,0.28,0.1045,111,220,331,Afternoon
13137,2012-07-06,Fall,1,Jul,13,0,Fri,1,Clear/Partly Cloudy,0.9,0.7879,0.27,0.1045,99,194,293,Afternoon
13138,2012-07-06,Fall,1,Jul,14,0,Fri,1,Clear/Partly Cloudy,0.9,0.803,0.31,0.1642,91,184,275,Afternoon
13139,2012-07-06,Fall,1,Jul,15,0,Fri,1,Clear/Partly Cloudy,0.92,0.8182,0.29,0.194,79,206,285,Afternoon
13140,2012-07-06,Fall,1,Jul,16,0,Fri,1,Clear/Partly Cloudy,0.92,0.8182,0.29,0.1045,69,300,369,Night
13141,2012-07-06,Fall,1,Jul,17,0,Fri,1,Clear/Partly Cloudy,0.92,0.8182,0.29,0.0,90,486,576,Night
13142,2012-07-06,Fall,1,Jul,18,0,Fri,1,Clear/Partly Cloudy,0.9,0.803,0.33,0.2537,106,454,560,Night
13143,2012-07-06,Fall,1,Jul,19,0,Fri,1,Clear/Partly Cloudy,0.88,0.7879,0.35,0.2239,112,306,418,Night
13144,2012-07-06,Fall,1,Jul,20,0,Fri,1,Clear/Partly Cloudy,0.86,0.7727,0.39,0.1045,91,245,336,Night
13145,2012-07-06,Fall,1,Jul,21,0,Fri,1,Clear/Partly Cloudy,0.82,0.7727,0.52,0.1343,77,223,300,Night
13146,2012-07-06,Fall,1,Jul,22,0,Fri,1,Clear/Partly Cloudy,0.8,0.7576,0.55,0.194,78,210,288,Night
13147,2012-07-06,Fall,1,Jul,23,0,Fri,1,Clear/Partly Cloudy,0.8,0.7879,0.63,0.1045,27,137,164,Night
13148,2012-07-07,Fall,1,Jul,0,0,Sat,0,Clear/Partly Cloudy,0.78,0.7576,0.66,0.1343,35,115,150,Morning
13149,2012-07-07,Fall,1,Jul,1,0,Sat,0,Clear/Partly Cloudy,0.76,0.7273,0.7,0.1642,16,55,71,Morning
13150,2012-07-07,Fall,1,Jul,2,0,Sat,0,Clear/Partly Cloudy,0.76,0.7424,0.72,0.1642,11,47,58,Morning
13151,2012-07-07,Fall,1,Jul,3,0,Sat,0,Clear/Partly Cloudy,0.74,0.7121,0.74,0.1343,12,19,31,Morning
13152,2012-07-07,Fall,1,Jul,4,0,Sat,0,Clear/Partly Cloudy,0.74,0.7121,0.74,0.1642,3,13,16,Morning
13153,2012-07-07,Fall,1,Jul,5,0,Sat,0,Clear/Partly Cloudy,0.74,0.7121,0.74,0.194,2,12,14,Morning
13154,2012-07-07,Fall,1,Jul,6,0,Sat,0,Clear/Partly Cloudy,0.74,0.7121,0.74,0.1045,4,27,31,Morning
13155,2012-07-07,Fall,1,Jul,7,0,Sat,0,Clear/Partly Cloudy,0.78,0.7576,0.66,0.1045,8,63,71,Morning
13156,2012-07-07,Fall,1,Jul,8,0,Sat,0,Clear/Partly Cloudy,0.82,0.8333,0.63,0.194,32,120,152,Afternoon
13157,2012-07-07,Fall,1,Jul,9,0,Sat,0,Clear/Partly Cloudy,0.84,0.8333,0.59,0.1642,69,187,256,Afternoon
13158,2012-07-07,Fall,1,Jul,10,0,Sat,0,Clear/Partly Cloudy,0.92,0.8636,0.37,0.2239,100,225,325,Afternoon
13159,2012-07-07,Fall,1,Jul,11,0,Sat,0,Clear/Partly Cloudy,0.94,0.8788,0.38,0.194,122,245,367,Afternoon
13160,2012-07-07,Fall,1,Jul,12,0,Sat,0,Clear/Partly Cloudy,0.96,0.8636,0.31,0.3582,124,218,342,Afternoon
13161,2012-07-07,Fall,1,Jul,13,0,Sat,0,Misty/Cloudy,0.96,0.8636,0.31,0.2537,116,244,360,Afternoon
13162,2012-07-07,Fall,1,Jul,14,0,Sat,0,Misty/Cloudy,0.96,0.8636,0.3,0.1343,105,203,308,Afternoon
13163,2012-07-07,Fall,1,Jul,15,0,Sat,0,Clear/Partly Cloudy,0.96,0.8485,0.26,0.0,113,193,306,Afternoon
13164,2012-07-07,Fall,1,Jul,16,0,Sat,0,Clear/Partly Cloudy,1.0,0.8636,0.19,0.1642,102,192,294,Night
13165,2012-07-07,Fall,1,Jul,17,0,Sat,0,Clear/Partly Cloudy,0.96,0.8485,0.26,0.1343,103,176,279,Night
13166,2012-07-07,Fall,1,Jul,18,0,Sat,0,Clear/Partly Cloudy,0.94,0.8333,0.29,0.0896,83,194,277,Night
13167,2012-07-07,Fall,1,Jul,19,0,Sat,0,Clear/Partly Cloudy,0.92,0.8333,0.33,0.1343,68,219,287,Night
13168,2012-07-07,Fall,1,Jul,20,0,Sat,0,Clear/Partly Cloudy,0.9,0.8182,0.37,0.1642,79,197,276,Night
13169,2012-07-07,Fall,1,Jul,21,0,Sat,0,Clear/Partly Cloudy,0.88,0.7879,0.37,0.194,51,150,201,Night
13170,2012-07-07,Fall,1,Jul,22,0,Sat,0,Clear/Partly Cloudy,0.84,0.8333,0.59,0.194,56,164,220,Night
13171,2012-07-07,Fall,1,Jul,23,0,Sat,0,Clear/Partly Cloudy,0.84,0.8182,0.56,0.1642,34,114,148,Night
13172,2012-07-08,Fall,1,Jul,0,0,Sun,0,Clear/Partly Cloudy,0.82,0.7879,0.56,0.1343,22,125,147,Morning
13173,2012-07-08,Fall,1,Jul,1,0,Sun,0,Clear/Partly Cloudy,0.82,0.7879,0.56,0.1045,25,99,124,Morning
13174,2012-07-08,Fall,1,Jul,2,0,Sun,0,Clear/Partly Cloudy,0.82,0.7727,0.52,0.1045,11,59,70,Morning
13175,2012-07-08,Fall,1,Jul,3,0,Sun,0,Clear/Partly Cloudy,0.8,0.7727,0.59,0.1045,1,34,35,Morning
13176,2012-07-08,Fall,1,Jul,4,0,Sun,0,Clear/Partly Cloudy,0.78,0.7576,0.66,0.1045,2,11,13,Morning
13177,2012-07-08,Fall,1,Jul,5,0,Sun,0,Clear/Partly Cloudy,0.78,0.7424,0.62,0.0,1,5,6,Morning
13178,2012-07-08,Fall,1,Jul,6,0,Sun,0,Clear/Partly Cloudy,0.78,0.7727,0.7,0.1343,5,16,21,Morning
13179,2012-07-08,Fall,1,Jul,7,0,Sun,0,Clear/Partly Cloudy,0.8,0.803,0.66,0.0,19,33,52,Morning
13180,2012-07-08,Fall,1,Jul,8,0,Sun,0,Clear/Partly Cloudy,0.84,0.803,0.53,0.1343,35,95,130,Afternoon
13181,2012-07-08,Fall,1,Jul,9,0,Sun,0,Clear/Partly Cloudy,0.86,0.8182,0.5,0.1045,70,172,242,Afternoon
13182,2012-07-08,Fall,1,Jul,10,0,Sun,0,Clear/Partly Cloudy,0.9,0.8636,0.45,0.0,85,234,319,Afternoon
13183,2012-07-08,Fall,1,Jul,11,0,Sun,0,Clear/Partly Cloudy,0.92,0.8939,0.42,0.2985,120,269,389,Afternoon
13184,2012-07-08,Fall,1,Jul,12,0,Sun,0,Clear/Partly Cloudy,0.92,0.8939,0.42,0.194,105,271,376,Afternoon
13185,2012-07-08,Fall,1,Jul,13,0,Sun,0,Clear/Partly Cloudy,0.94,0.8788,0.38,0.2537,118,219,337,Afternoon
13186,2012-07-08,Fall,1,Jul,14,0,Sun,0,Clear/Partly Cloudy,0.96,0.9091,0.36,0.1642,77,235,312,Afternoon
13187,2012-07-08,Fall,1,Jul,15,0,Sun,0,Light Snow/Rain,0.92,0.8939,0.42,0.2836,80,218,298,Afternoon
13188,2012-07-08,Fall,1,Jul,16,0,Sun,0,Misty/Cloudy,0.8,0.803,0.66,0.2239,65,226,291,Night
13189,2012-07-08,Fall,1,Jul,17,0,Sun,0,Clear/Partly Cloudy,0.78,0.7424,0.59,0.0,68,202,270,Night
13190,2012-07-08,Fall,1,Jul,18,0,Sun,0,Clear/Partly Cloudy,0.78,0.7424,0.62,0.1045,54,199,253,Night
13191,2012-07-08,Fall,1,Jul,19,0,Sun,0,Clear/Partly Cloudy,0.78,0.7424,0.62,0.1642,66,184,250,Night
13192,2012-07-08,Fall,1,Jul,20,0,Sun,0,Clear/Partly Cloudy,0.76,0.7273,0.7,0.0896,79,206,285,Night
13193,2012-07-08,Fall,1,Jul,21,0,Sun,0,Clear/Partly Cloudy,0.76,0.7273,0.7,0.1343,58,149,207,Night
13194,2012-07-08,Fall,1,Jul,22,0,Sun,0,Light Snow/Rain,0.74,0.697,0.7,0.0896,12,110,122,Night
13195,2012-07-08,Fall,1,Jul,23,0,Sun,0,Light Snow/Rain,0.68,0.6364,0.83,0.0896,25,98,123,Night
13196,2012-07-09,Fall,1,Jul,0,0,Mon,1,Misty/Cloudy,0.68,0.6364,0.89,0.0896,6,33,39,Morning
13197,2012-07-09,Fall,1,Jul,1,0,Mon,1,Light Snow/Rain,0.7,0.6667,0.89,0.1045,5,13,18,Morning
13198,2012-07-09,Fall,1,Jul,2,0,Mon,1,Light Snow/Rain,0.7,0.6667,0.89,0.194,1,4,5,Morning
13199,2012-07-09,Fall,1,Jul,3,0,Mon,1,Light Snow/Rain,0.7,0.6667,0.89,0.194,0,5,5,Morning
13200,2012-07-09,Fall,1,Jul,4,0,Mon,1,Light Snow/Rain,0.66,0.5909,0.89,0.3881,1,1,2,Morning
13201,2012-07-09,Fall,1,Jul,5,0,Mon,1,Misty/Cloudy,0.66,0.6061,0.83,0.2239,1,27,28,Morning
13202,2012-07-09,Fall,1,Jul,6,0,Mon,1,Light Snow/Rain,0.64,0.5758,0.89,0.2537,6,86,92,Morning
13203,2012-07-09,Fall,1,Jul,7,0,Mon,1,Light Snow/Rain,0.66,0.6061,0.83,0.2239,7,223,230,Morning
13204,2012-07-09,Fall,1,Jul,8,0,Mon,1,Misty/Cloudy,0.66,0.6061,0.83,0.1642,26,429,455,Afternoon
13205,2012-07-09,Fall,1,Jul,9,0,Mon,1,Misty/Cloudy,0.66,0.6061,0.83,0.1642,38,325,363,Afternoon
13206,2012-07-09,Fall,1,Jul,10,0,Mon,1,Misty/Cloudy,0.66,0.6061,0.83,0.194,58,117,175,Afternoon
13207,2012-07-09,Fall,1,Jul,11,0,Mon,1,Misty/Cloudy,0.72,0.6818,0.62,0.1343,72,144,216,Afternoon
13208,2012-07-09,Fall,1,Jul,12,0,Mon,1,Misty/Cloudy,0.74,0.6818,0.58,0.1343,61,205,266,Afternoon
13209,2012-07-09,Fall,1,Jul,13,0,Mon,1,Misty/Cloudy,0.76,0.697,0.55,0.2537,67,188,255,Afternoon
13210,2012-07-09,Fall,1,Jul,14,0,Mon,1,Misty/Cloudy,0.74,0.6818,0.55,0.2537,58,184,242,Afternoon
13211,2012-07-09,Fall,1,Jul,15,0,Mon,1,Misty/Cloudy,0.76,0.6818,0.45,0.2239,66,214,280,Afternoon
13212,2012-07-09,Fall,1,Jul,16,0,Mon,1,Clear/Partly Cloudy,0.78,0.697,0.4,0.2836,88,325,413,Night
13213,2012-07-09,Fall,1,Jul,17,0,Mon,1,Clear/Partly Cloudy,0.78,0.697,0.4,0.1642,108,741,849,Night
13214,2012-07-09,Fall,1,Jul,18,0,Mon,1,Clear/Partly Cloudy,0.76,0.6818,0.48,0.1343,82,790,872,Night
13215,2012-07-09,Fall,1,Jul,19,0,Mon,1,Clear/Partly Cloudy,0.74,0.6818,0.55,0.1642,88,543,631,Night
13216,2012-07-09,Fall,1,Jul,20,0,Mon,1,Misty/Cloudy,0.74,0.6818,0.55,0.1045,69,378,447,Night
13217,2012-07-09,Fall,1,Jul,21,0,Mon,1,Misty/Cloudy,0.74,0.6818,0.55,0.0896,33,298,331,Night
13218,2012-07-09,Fall,1,Jul,22,0,Mon,1,Misty/Cloudy,0.72,0.6667,0.58,0.1045,35,189,224,Night
13219,2012-07-09,Fall,1,Jul,23,0,Mon,1,Misty/Cloudy,0.7,0.6515,0.65,0.1045,22,109,131,Night
13220,2012-07-10,Fall,1,Jul,0,0,Tue,1,Clear/Partly Cloudy,0.7,0.6515,0.7,0.0896,16,53,69,Morning
13221,2012-07-10,Fall,1,Jul,1,0,Tue,1,Clear/Partly Cloudy,0.7,0.6667,0.74,0.1343,0,15,15,Morning
13222,2012-07-10,Fall,1,Jul,2,0,Tue,1,Clear/Partly Cloudy,0.7,0.6667,0.74,0.1343,1,15,16,Morning
13223,2012-07-10,Fall,1,Jul,3,0,Tue,1,Clear/Partly Cloudy,0.68,0.6364,0.79,0.0,0,3,3,Morning
13224,2012-07-10,Fall,1,Jul,4,0,Tue,1,Clear/Partly Cloudy,0.68,0.6364,0.79,0.1343,0,4,4,Morning
13225,2012-07-10,Fall,1,Jul,5,0,Tue,1,Clear/Partly Cloudy,0.66,0.6061,0.83,0.1343,3,39,42,Morning
13226,2012-07-10,Fall,1,Jul,6,0,Tue,1,Misty/Cloudy,0.68,0.6364,0.79,0.1045,4,183,187,Morning
13227,2012-07-10,Fall,1,Jul,7,0,Tue,1,Misty/Cloudy,0.7,0.6667,0.74,0.1045,31,489,520,Morning
13228,2012-07-10,Fall,1,Jul,8,0,Tue,1,Clear/Partly Cloudy,0.72,0.697,0.74,0.1343,34,615,649,Afternoon
13229,2012-07-10,Fall,1,Jul,9,0,Tue,1,Clear/Partly Cloudy,0.74,0.697,0.66,0.1343,47,284,331,Afternoon
13230,2012-07-10,Fall,1,Jul,10,0,Tue,1,Clear/Partly Cloudy,0.76,0.7121,0.62,0.194,56,134,190,Afternoon
13231,2012-07-10,Fall,1,Jul,11,0,Tue,1,Clear/Partly Cloudy,0.8,0.7273,0.46,0.194,92,157,249,Afternoon
13232,2012-07-10,Fall,1,Jul,12,0,Tue,1,Clear/Partly Cloudy,0.8,0.7121,0.41,0.1343,69,203,272,Afternoon
13233,2012-07-10,Fall,1,Jul,13,0,Tue,1,Clear/Partly Cloudy,0.82,0.7273,0.38,0.194,77,203,280,Afternoon
13234,2012-07-10,Fall,1,Jul,14,0,Tue,1,Clear/Partly Cloudy,0.82,0.7273,0.38,0.1642,71,171,242,Afternoon
13235,2012-07-10,Fall,1,Jul,15,0,Tue,1,Clear/Partly Cloudy,0.8,0.7121,0.41,0.2239,77,188,265,Afternoon
13236,2012-07-10,Fall,1,Jul,16,0,Tue,1,Clear/Partly Cloudy,0.8,0.7273,0.43,0.2239,89,346,435,Night
13237,2012-07-10,Fall,1,Jul,17,0,Tue,1,Clear/Partly Cloudy,0.78,0.7121,0.49,0.194,103,769,872,Night
13238,2012-07-10,Fall,1,Jul,18,0,Tue,1,Light Snow/Rain,0.7,0.6667,0.74,0.2239,70,749,819,Night
13239,2012-07-10,Fall,1,Jul,19,0,Tue,1,Light Snow/Rain,0.7,0.6667,0.74,0.2239,55,359,414,Night
13240,2012-07-10,Fall,1,Jul,20,0,Tue,1,Light Snow/Rain,0.64,0.5758,0.83,0.2239,9,75,84,Night
13241,2012-07-10,Fall,1,Jul,21,0,Tue,1,Light Snow/Rain,0.64,0.5758,0.89,0.1045,7,83,90,Night
13242,2012-07-10,Fall,1,Jul,22,0,Tue,1,Misty/Cloudy,0.64,0.5758,0.83,0.1343,14,125,139,Night
13243,2012-07-10,Fall,1,Jul,23,0,Tue,1,Misty/Cloudy,0.64,0.5758,0.89,0.1045,29,74,103,Night
13244,2012-07-11,Fall,1,Jul,0,0,Wed,1,Misty/Cloudy,0.66,0.6061,0.83,0.1343,6,38,44,Morning
13245,2012-07-11,Fall,1,Jul,1,0,Wed,1,Clear/Partly Cloudy,0.64,0.5758,0.89,0.0,3,11,14,Morning
13246,2012-07-11,Fall,1,Jul,2,0,Wed,1,Clear/Partly Cloudy,0.64,0.5758,0.89,0.0,0,5,5,Morning
13247,2012-07-11,Fall,1,Jul,3,0,Wed,1,Clear/Partly Cloudy,0.64,0.5758,0.89,0.1343,0,5,5,Morning
13248,2012-07-11,Fall,1,Jul,4,0,Wed,1,Clear/Partly Cloudy,0.64,0.5758,0.89,0.1343,1,6,7,Morning
13249,2012-07-11,Fall,1,Jul,5,0,Wed,1,Clear/Partly Cloudy,0.64,0.5758,0.89,0.0,5,36,41,Morning
13250,2012-07-11,Fall,1,Jul,6,0,Wed,1,Clear/Partly Cloudy,0.64,0.5758,0.89,0.1343,17,168,185,Morning
13251,2012-07-11,Fall,1,Jul,7,0,Wed,1,Misty/Cloudy,0.66,0.6061,0.83,0.1045,26,471,497,Morning
13252,2012-07-11,Fall,1,Jul,8,0,Wed,1,Misty/Cloudy,0.68,0.6364,0.79,0.1642,30,644,674,Afternoon
13253,2012-07-11,Fall,1,Jul,9,0,Wed,1,Misty/Cloudy,0.7,0.6667,0.74,0.1343,30,298,328,Afternoon
13254,2012-07-11,Fall,1,Jul,10,0,Wed,1,Misty/Cloudy,0.72,0.6818,0.62,0.1343,47,148,195,Afternoon
13255,2012-07-11,Fall,1,Jul,11,0,Wed,1,Misty/Cloudy,0.76,0.7121,0.58,0.1343,56,173,229,Afternoon
13256,2012-07-11,Fall,1,Jul,12,0,Wed,1,Misty/Cloudy,0.78,0.697,0.43,0.0,69,223,292,Afternoon
13257,2012-07-11,Fall,1,Jul,13,0,Wed,1,Misty/Cloudy,0.8,0.7121,0.42,0.1642,65,208,273,Afternoon
13258,2012-07-11,Fall,1,Jul,14,0,Wed,1,Clear/Partly Cloudy,0.8,0.7121,0.41,0.2239,66,175,241,Afternoon
13259,2012-07-11,Fall,1,Jul,15,0,Wed,1,Clear/Partly Cloudy,0.8,0.7121,0.41,0.2537,56,220,276,Afternoon
13260,2012-07-11,Fall,1,Jul,16,0,Wed,1,Clear/Partly Cloudy,0.8,0.7121,0.38,0.194,53,358,411,Night
13261,2012-07-11,Fall,1,Jul,17,0,Wed,1,Clear/Partly Cloudy,0.8,0.697,0.31,0.2239,90,740,830,Night
13262,2012-07-11,Fall,1,Jul,18,0,Wed,1,Clear/Partly Cloudy,0.78,0.6818,0.38,0.2537,79,735,814,Night
13263,2012-07-11,Fall,1,Jul,19,0,Wed,1,Clear/Partly Cloudy,0.74,0.6667,0.48,0.2239,73,560,633,Night
13264,2012-07-11,Fall,1,Jul,20,0,Wed,1,Clear/Partly Cloudy,0.74,0.6667,0.51,0.1642,73,410,483,Night
13265,2012-07-11,Fall,1,Jul,21,0,Wed,1,Clear/Partly Cloudy,0.72,0.6667,0.58,0.2239,69,322,391,Night
13266,2012-07-11,Fall,1,Jul,22,0,Wed,1,Clear/Partly Cloudy,0.72,0.6667,0.58,0.2537,41,203,244,Night
13267,2012-07-11,Fall,1,Jul,23,0,Wed,1,Misty/Cloudy,0.7,0.6515,0.58,0.2537,20,132,152,Night
13268,2012-07-12,Fall,1,Jul,0,0,Thu,1,Misty/Cloudy,0.68,0.6364,0.61,0.0,1,55,56,Morning
13269,2012-07-12,Fall,1,Jul,1,0,Thu,1,Misty/Cloudy,0.66,0.6212,0.61,0.0,0,21,21,Morning
13270,2012-07-12,Fall,1,Jul,2,0,Thu,1,Misty/Cloudy,0.66,0.6212,0.65,0.0896,0,9,9,Morning
13271,2012-07-12,Fall,1,Jul,3,0,Thu,1,Clear/Partly Cloudy,0.64,0.6061,0.69,0.1045,0,10,10,Morning
13272,2012-07-12,Fall,1,Jul,4,0,Thu,1,Clear/Partly Cloudy,0.64,0.6061,0.73,0.1045,0,5,5,Morning
13273,2012-07-12,Fall,1,Jul,5,0,Thu,1,Clear/Partly Cloudy,0.62,0.5909,0.73,0.1045,4,40,44,Morning
13274,2012-07-12,Fall,1,Jul,6,0,Thu,1,Clear/Partly Cloudy,0.64,0.6061,0.73,0.0896,7,171,178,Morning
13275,2012-07-12,Fall,1,Jul,7,0,Thu,1,Clear/Partly Cloudy,0.64,0.6061,0.73,0.1343,32,480,512,Morning
13276,2012-07-12,Fall,1,Jul,8,0,Thu,1,Clear/Partly Cloudy,0.68,0.6364,0.65,0.1343,49,653,702,Afternoon
13277,2012-07-12,Fall,1,Jul,9,0,Thu,1,Clear/Partly Cloudy,0.72,0.6667,0.58,0.1045,42,285,327,Afternoon
13278,2012-07-12,Fall,1,Jul,10,0,Thu,1,Clear/Partly Cloudy,0.74,0.6667,0.48,0.1642,69,145,214,Afternoon
13279,2012-07-12,Fall,1,Jul,11,0,Thu,1,Clear/Partly Cloudy,0.76,0.6818,0.45,0.1045,49,166,215,Afternoon
13280,2012-07-12,Fall,1,Jul,12,0,Thu,1,Clear/Partly Cloudy,0.78,0.6818,0.35,0.1343,71,221,292,Afternoon
13281,2012-07-12,Fall,1,Jul,13,0,Thu,1,Clear/Partly Cloudy,0.8,0.697,0.33,0.2239,52,225,277,Afternoon
13282,2012-07-12,Fall,1,Jul,14,0,Thu,1,Clear/Partly Cloudy,0.78,0.6818,0.33,0.2239,42,167,209,Afternoon
13283,2012-07-12,Fall,1,Jul,15,0,Thu,1,Clear/Partly Cloudy,0.8,0.7121,0.36,0.194,63,208,271,Afternoon
13284,2012-07-12,Fall,1,Jul,16,0,Thu,1,Clear/Partly Cloudy,0.8,0.7121,0.36,0.194,69,370,439,Night
13285,2012-07-12,Fall,1,Jul,17,0,Thu,1,Clear/Partly Cloudy,0.76,0.6818,0.43,0.2239,91,704,795,Night
13286,2012-07-12,Fall,1,Jul,18,0,Thu,1,Clear/Partly Cloudy,0.76,0.6818,0.45,0.1343,86,739,825,Night
13287,2012-07-12,Fall,1,Jul,19,0,Thu,1,Clear/Partly Cloudy,0.74,0.6667,0.48,0.2239,97,532,629,Night
13288,2012-07-12,Fall,1,Jul,20,0,Thu,1,Clear/Partly Cloudy,0.74,0.6667,0.48,0.2239,75,439,514,Night
13289,2012-07-12,Fall,1,Jul,21,0,Thu,1,Clear/Partly Cloudy,0.72,0.6667,0.48,0.2239,44,329,373,Night
13290,2012-07-12,Fall,1,Jul,22,0,Thu,1,Clear/Partly Cloudy,0.72,0.6667,0.51,0.1642,56,262,318,Night
13291,2012-07-12,Fall,1,Jul,23,0,Thu,1,Misty/Cloudy,0.7,0.6515,0.51,0.2239,33,178,211,Night
13292,2012-07-13,Fall,1,Jul,0,0,Fri,1,Misty/Cloudy,0.7,0.6515,0.54,0.1642,19,76,95,Morning
13293,2012-07-13,Fall,1,Jul,1,0,Fri,1,Misty/Cloudy,0.68,0.6364,0.54,0.1045,17,42,59,Morning
13294,2012-07-13,Fall,1,Jul,2,0,Fri,1,Misty/Cloudy,0.66,0.6212,0.61,0.0896,2,15,17,Morning
13295,2012-07-13,Fall,1,Jul,3,0,Fri,1,Misty/Cloudy,0.68,0.6364,0.61,0.0,2,7,9,Morning
13296,2012-07-13,Fall,1,Jul,4,0,Fri,1,Misty/Cloudy,0.66,0.6212,0.61,0.0,0,11,11,Morning
13297,2012-07-13,Fall,1,Jul,5,0,Fri,1,Misty/Cloudy,0.66,0.6364,0.56,0.0896,4,30,34,Morning
13298,2012-07-13,Fall,1,Jul,6,0,Fri,1,Misty/Cloudy,0.7,0.6515,0.54,0.0,7,120,127,Morning
13299,2012-07-13,Fall,1,Jul,7,0,Fri,1,Misty/Cloudy,0.7,0.6515,0.54,0.0,27,353,380,Morning
13300,2012-07-13,Fall,1,Jul,8,0,Fri,1,Misty/Cloudy,0.7,0.6515,0.54,0.0,53,660,713,Afternoon
13301,2012-07-13,Fall,1,Jul,9,0,Fri,1,Misty/Cloudy,0.72,0.6667,0.51,0.0,70,344,414,Afternoon
13302,2012-07-13,Fall,1,Jul,10,0,Fri,1,Misty/Cloudy,0.74,0.6667,0.48,0.0,78,190,268,Afternoon
13303,2012-07-13,Fall,1,Jul,11,0,Fri,1,Misty/Cloudy,0.76,0.6818,0.45,0.1343,68,220,288,Afternoon
